Date,Open,High,Low,Close,Adj Close
2023-08-28,453.1700134277344,453.6700134277344,449.67999267578125,451.19000244140625,447.78857421875
2023-09-04,450.7300109863281,451.05999755859375,442.75,445.5199890136719,442.16131591796875
2023-09-11,448.239990234375,451.0799865722656,442.9200134277344,443.3699951171875,440.02752685546875
2023-09-18,443.04998779296875,444.9700012207031,429.989990234375,430.4200134277344,428.6819763183594
2023-09-25,429.1700134277344,432.2699890136719,422.2900085449219,427.4800109863281,425.75384521484375
2023-10-02,426.6199951171875,431.1300048828125,420.17999267578125,429.5400085449219,427.8055114746094
2023-10-09,427.5799865722656,437.3399963378906,427.010009765625,431.5,429.7575988769531
2023-10-16,433.82000732421875,438.1400146484375,421.0799865722656,421.19000244140625,419.4892272949219
2023-10-23,419.6099853515625,424.82000732421875,409.2099914550781,410.67999267578125,409.0216369628906
2023-10-30,413.55999755859375,436.2900085449219,412.2200012207031,434.69000244140625,432.9347229003906
2023-11-06,435.4700012207031,440.92999267578125,433.3999938964844,440.6099853515625,438.8307800292969
2023-11-13,439.2300109863281,451.4200134277344,438.4200134277344,450.7900085449219,448.9696960449219
2023-11-20,450.5299987792969,456.3800048828125,450.5199890136719,455.29998779296875,453.4614562988281
2023-11-27,454.6499938964844,459.6499938964844,453.3399963378906,459.1000061035156,457.24615478515625
2023-12-04,455.6000061035156,460.75,454.30999755859375,460.20001220703125,458.3417053222656
2023-12-11,459.69000244140625,473.7300109863281,459.4700012207031,469.3299865722656,467.434814453125
2023-12-18,470.9800109863281,475.8999938964844,467.82000732421875,473.6499938964844,473.6499938964844
2023-12-25,474.07000732421875,477.54998779296875,473.29998779296875,475.30999755859375,475.30999755859375
