Date,Open,High,Low,Close,Adj Close
2023-08-28,380.3999938964844,380.8299865722656,376.0799865722656,377.5899963378906,376.0947570800781
2023-09-04,376.7699890136719,379.30999755859375,369.1499938964844,372.5799865722656,371.1046142578125
2023-09-11,375.6600036621094,378.2699890136719,369.8599853515625,370.80999755859375,369.3416442871094
2023-09-18,369.32000732421875,371.7900085449219,357.5899963378906,357.9100036621094,356.4927062988281
2023-09-25,356.92999267578125,362.95001220703125,351.3599853515625,358.2699890136719,357.36785888671875
2023-10-02,358.5400085449219,365.9100036621094,353.2799987792969,364.70001220703125,363.78167724609375
2023-10-09,362.29998779296875,373.739990234375,360.7799987792969,365.2799987792969,364.3601989746094
2023-10-16,366.6199951171875,370.4800109863281,354.3699951171875,354.6000061035156,353.70709228515625
2023-10-23,353.260009765625,359.9100036621094,342.3500061035156,345.30999755859375,344.4404602050781
2023-10-30,347.8299865722656,369.0199890136719,346.45001220703125,367.7099914550781,366.7840576171875
2023-11-06,368.489990234375,378.5400085449219,366.9100036621094,378.3900146484375,377.43719482421875
2023-11-13,376.7900085449219,387.75,375.239990234375,386.0400085449219,385.06793212890625
2023-11-20,386.04998779296875,393.07000732421875,386.04998779296875,389.510009765625,388.5291748046875
2023-11-27,389.010009765625,394.1400146484375,385.82000732421875,389.94000244140625,388.9580993652344
2023-12-04,386.0899963378906,392.6199951171875,382.6600036621094,392.1700134277344,391.1824951171875
2023-12-11,391.739990234375,406.5400085449219,391.5299987792969,405.3399963378906,404.3193054199219
2023-12-18,404.92999267578125,410.4700012207031,402.8999938964844,408.3800048828125,407.3516540527344
2023-12-25,409.25,412.9200134277344,407.5799865722656,409.5199890136719,409.3046875
