Date,Open,High,Low,Close,Adj Close
2023-04-12,4137.5,4177.75,4113.5,4119.0,4119.0
2023-04-13,4117.5,4177.0,4110.25,4172.75,4172.75
2023-04-14,4168.75,4189.0,4138.0,4163.75,4163.75
2023-04-17,4174.25,4180.5,4148.0,4176.75,4176.75
2023-04-18,4177.0,4198.25,4164.5,4180.0,4180.0
2023-04-19,4176.0,4187.5,4150.5,4178.5,4178.5
2023-04-20,4172.25,4173.5,4137.0,4152.5,4152.5
2023-04-21,4153.75,4161.0,4135.25,4156.75,4156.75
2023-04-24,4150.0,4164.25,4133.5,4159.5,4159.5
2023-04-25,4157.25,4158.5,4091.5,4093.25,4093.25
2023-04-26,4110.25,4116.25,4068.75,4076.0,4076.0
2023-04-27,4085.5,4166.5,4080.75,4153.75,4153.75
2023-04-28,4151.0,4193.75,4131.5,4188.5,4188.5
2023-05-01,4190.0,4206.25,4178.5,4185.75,4185.75
2023-05-02,4179.5,4191.5,4105.5,4136.75,4136.75
2023-05-03,4133.25,4167.0,4095.0,4107.5,4107.5
2023-05-04,4087.0,4118.0,4062.25,4075.75,4075.75
2023-05-05,4077.25,4163.25,4076.75,4150.25,4150.25
2023-05-08,4151.0,4161.0,4137.5,4152.75,4152.75
2023-05-09,4150.5,4153.0,4131.0,4134.0,4134.0
2023-05-10,4133.0,4173.25,4112.25,4152.0,4152.0
2023-05-11,4152.75,4168.5,4121.5,4143.75,4143.75
2023-05-12,4144.5,4164.5,4111.75,4138.0,4138.0
2023-05-15,4132.25,4156.25,4123.0,4150.0,4150.0
2023-05-16,4148.25,4151.5,4120.0,4123.0,4123.0
2023-05-17,4126.0,4179.0,4122.0,4171.5,4171.5
2023-05-18,4171.25,4215.75,4161.25,4212.0,4212.0
2023-05-19,4215.5,4227.25,4191.5,4204.75,4204.75
2023-05-22,4189.0,4221.75,4186.5,4205.0,4205.0
2023-05-23,4207.5,4222.75,4153.0,4158.75,4158.75
2023-05-24,4158.0,4166.25,4114.0,4126.0,4126.0
2023-05-25,4157.0,4175.5,4131.5,4159.75,4159.75
2023-05-26,4157.0,4221.25,4146.0,4213.25,4213.25
2023-05-30,4239.75,4243.25,4200.0,4215.0,4215.0
2023-05-31,4213.0,4217.75,4174.0,4190.5,4190.5
2023-06-01,4188.5,4239.75,4178.0,4228.0,4228.0
2023-06-02,4231.75,4297.75,4229.0,4288.0,4288.0
2023-06-05,4288.0,4305.75,4273.0,4281.0,4281.0
2023-06-06,4279.75,4294.75,4268.5,4289.75,4289.75
2023-06-07,4292.25,4304.75,4269.25,4274.25,4274.25
2023-06-08,4273.25,4302.5,4262.75,4298.25,4298.25
2023-06-09,4297.75,4325.5,4284.0,4304.75,4304.75
2023-06-12,4306.5,4346.5,4305.25,4342.75,4342.75
2023-06-13,4345.0,4377.75,4335.75,4371.75,4371.75
2023-06-14,4372.0,4394.75,4339.75,4374.25,4374.25
2023-06-15,4378.75,4441.0,4350.0,4426.5,4426.5
2023-06-16,4424.75,4453.35009765625,4415.25,4453.35009765625,4453.35009765625
2023-06-20,4458.0,4462.0,4410.5,4434.75,4434.75
2023-06-21,4430.25,4438.5,4403.5,4409.25,4409.25
2023-06-22,4410.0,4427.0,4393.0,4423.75,4423.75
2023-06-23,4425.75,4426.25,4381.5,4389.0,4389.0
2023-06-26,4390.0,4403.0,4368.5,4370.25,4370.25
2023-06-27,4375.75,4424.75,4371.5,4418.75,4418.75
2023-06-28,4414.0,4430.25,4399.25,4417.5,4417.5
2023-06-29,4423.75,4438.0,4409.75,4435.75,4435.75
2023-06-30,4435.25,4498.0,4433.0,4488.25,4488.25
2023-07-03,4485.5,4494.0,4479.5,4492.25,4492.25
2023-07-05,4492.0,4493.75,4466.25,4483.75,4483.75
2023-07-06,4481.75,4483.5,4419.5,4447.0,4447.0
2023-07-07,4441.25,4476.0,4431.5,4434.0,4434.0
2023-07-10,4437.5,4448.25,4411.25,4444.25,4444.25
2023-07-11,4445.75,4478.5,4439.0,4473.5,4473.5
2023-07-12,4471.0,4523.75,4470.0,4507.5,4507.5
2023-07-13,4510.5,4551.5,4509.25,4543.5,4543.5
2023-07-14,4539.5,4560.5,4531.0,4536.75,4536.75
2023-07-17,4536.0,4565.75,4528.0,4553.75,4553.75
2023-07-18,4550.25,4594.5,4544.75,4587.75,4587.75
2023-07-19,4582.75,4609.25,4582.25,4597.0,4597.0
2023-07-20,4593.25,4594.25,4557.25,4565.5,4565.5
2023-07-21,4566.25,4590.0,4561.75,4564.75,4564.75
2023-07-24,4564.25,4592.5,4560.0,4583.5,4583.5
2023-07-25,4584.5,4608.75,4579.25,4596.0,4596.0
2023-07-26,4604.75,4610.75,4573.75,4595.25,4595.25
2023-07-27,4594.75,4634.5,4553.75,4564.25,4564.25
2023-07-28,4566.0,4616.5,4558.0,4606.5,4606.5
2023-07-31,4608.75,4619.25,4595.25,4614.5,4614.5
2023-08-01,4617.75,4621.75,4591.0,4601.25,4601.25
2023-08-02,4580.0,4593.5,4527.75,4537.25,4537.25
2023-08-03,4534.25,4547.5,4505.75,4521.75,4521.75
2023-08-04,4523.5,4560.75,4493.75,4498.0,4498.0
2023-08-07,4500.5,4541.75,4500.5,4537.75,4537.75
2023-08-08,4539.5,4541.0,4482.0,4518.5,4518.5
2023-08-09,4516.5,4536.25,4478.25,4485.75,4485.75
2023-08-10,4493.25,4544.75,4473.5,4485.75,4485.75
2023-08-11,4487.75,4496.25,4459.0,4480.75,4480.75
2023-08-14,4485.0,4507.75,4465.0,4506.0,4506.0
2023-08-15,4505.75,4517.75,4447.0,4454.0,4454.0
2023-08-16,4453.25,4467.25,4417.0,4420.0,4420.0
2023-08-17,4420.5,4436.75,4377.75,4384.5,4384.5
2023-08-18,4379.25,4396.0,4350.0,4382.75,4382.75
2023-08-21,4382.5,4421.0,4372.25,4412.5,4412.5
2023-08-22,4410.25,4440.0,4394.25,4399.25,4399.25
2023-08-23,4400.0,4476.25,4399.5,4447.0,4447.0
2023-08-24,4470.5,4485.5,4378.5,4386.0,4386.0
2023-08-25,4384.5,4429.0,4365.25,4414.25,4414.25
2023-08-28,4418.0,4449.5,4414.5,4442.25,4442.25
2023-08-29,4444.0,4509.5,4433.5,4506.75,4506.75
2023-08-30,4508.75,4530.75,4496.25,4524.25,4524.25
2023-08-31,4527.0,4541.25,4512.75,4516.0,4516.0
2023-09-01,4516.75,4547.75,4507.25,4521.5,4521.5
2023-09-05,4521.25,4531.25,4499.25,4502.5,4502.5
2023-09-06,4500.0,4503.75,4447.0,4471.5,4471.5
2023-09-07,4469.5,4471.75,4434.25,4456.25,4456.25
2023-09-08,4458.25,4477.5,4443.0,4461.75,4461.75
2023-09-11,4463.5,4493.5,4459.25,4490.25,4490.25
2023-09-12,4487.75,4491.0,4458.75,4465.0,4465.0
2023-09-13,4464.5,4481.0,4446.75,4468.75,4468.75
2023-09-14,4471.75,4513.0,4470.25,4506.0,4506.0
2023-09-15,4508.0,4517.75,4480.0,4491.72021484375,4491.72021484375
2023-09-18,4499.5,4514.5,4487.0,4501.5,4501.5
2023-09-19,4503.25,4509.5,4462.25,4490.0,4490.0
2023-09-20,4491.25,4508.0,4443.25,4447.0,4447.0
2023-09-21,4445.0,4447.0,4366.5,4372.0,4372.0
2023-09-22,4370.25,4399.0,4357.25,4361.0,4361.0
2023-09-25,4365.0,4383.5,4338.25,4378.75,4378.75
2023-09-26,4382.0,4382.0,4305.5,4314.75,4314.75
2023-09-27,4320.25,4336.5,4277.0,4313.5,4313.5
2023-09-28,4323.25,4355.75,4301.0,4337.5,4337.5
2023-09-29,4342.0,4371.25,4311.0,4325.5,4325.5
2023-10-02,4349.0,4355.5,4295.5,4324.25,4324.25
2023-10-03,4326.0,4335.75,4251.25,4264.75,4264.75
2023-10-04,4262.75,4304.0,4235.5,4297.75,4297.75
2023-10-05,4291.5,4302.0,4258.0,4290.75,4290.75
2023-10-06,4287.5,4358.5,4242.25,4341.5,4341.5
2023-10-09,4315.0,4375.75,4299.5,4368.75,4368.75
2023-10-10,4368.75,4419.0,4366.25,4391.5,4391.5
2023-10-11,4392.0,4419.75,4377.25,4409.75,4409.75
2023-10-12,4417.75,4430.5,4355.5,4380.5,4380.5
2023-10-13,4380.75,4407.75,4340.75,4357.25,4357.25
2023-10-16,4356.75,4414.25,4354.5,4401.0,4401.0
2023-10-17,4406.25,4423.25,4365.75,4401.75,4401.75
2023-10-18,4398.0,4399.25,4330.75,4342.25,4342.25
2023-10-19,4346.5,4366.5,4292.75,4303.0,4303.0
2023-10-20,4295.0,4304.25,4243.5,4248.5,4248.5
2023-10-23,4256.25,4280.75,4213.25,4241.75,4241.75
2023-10-24,4250.25,4290.5,4242.0,4271.25,4271.25
2023-10-25,4269.5,4273.5,4203.75,4209.75,4209.75
2023-10-26,4202.0,4205.0,4146.25,4156.5,4156.5
2023-10-27,4167.0,4185.0,4122.25,4137.75,4137.75
2023-10-30,4148.0,4197.5,4143.5,4185.75,4185.75
2023-10-31,4184.25,4215.0,4166.75,4212.25,4212.25
2023-11-01,4205.0,4264.75,4191.25,4256.0,4256.0
2023-11-02,4258.5,4339.75,4257.75,4335.75,4335.75
2023-11-03,4327.5,4391.75,4325.5,4376.0,4376.0
2023-11-06,4379.25,4389.5,4364.25,4384.25,4384.25
2023-11-07,4380.0,4403.25,4366.0,4396.0,4396.0
2023-11-08,4397.5,4407.75,4375.0,4399.5,4399.5
2023-11-09,4393.25,4413.0,4357.75,4362.25,4362.25
2023-11-10,4364.5,4435.5,4354.25,4430.5,4430.5
2023-11-13,4425.75,4436.75,4407.25,4425.25,4425.25
2023-11-14,4427.25,4524.25,4420.25,4511.0,4511.0
2023-11-15,4515.5,4541.25,4510.75,4519.25,4519.25
2023-11-16,4514.25,4529.5,4501.75,4523.25,4523.25
2023-11-17,4527.75,4539.5,4512.75,4527.5,4527.5
2023-11-20,4526.75,4571.0,4520.0,4562.25,4562.25
2023-11-21,4561.75,4567.0,4536.75,4551.25,4551.25
2023-11-22,4547.75,4580.5,4543.0,4567.25,4567.25
2023-11-23,4564.0,4572.75,4562.0,4569.5,4569.5
2023-11-24,4564.0,4574.0,4562.0,4568.25,4568.25
2023-11-27,4568.5,4570.0,4552.0,4561.0,4561.0
2023-11-28,4561.5,4577.25,4547.0,4563.0,4563.0
2023-11-29,4564.0,4597.0,4555.5,4559.25,4559.25
2023-11-30,4562.25,4579.5,4544.75,4576.75,4576.75
2023-12-01,4571.75,4607.75,4562.5,4600.75,4600.75
2023-12-04,4603.25,4604.5,4553.5,4576.5,4576.5
2023-12-05,4573.0,4585.5,4555.5,4575.0,4575.0
2023-12-06,4573.25,4598.5,4552.0,4556.0,4556.0
2023-12-07,4556.0,4596.0,4548.75,4589.5,4589.5
2023-12-08,4586.5,4613.75,4561.75,4607.5,4607.5
2023-12-11,4607.75,4627.25,4599.5,4626.0,4626.0
2023-12-12,4625.0,4649.75,4610.5,4645.75,4645.75
2023-12-13,4649.0,4711.75,4645.0,4708.25,4708.25
2023-12-14,4708.0,4739.25,4694.25,4721.75,4721.75
2023-12-15,4716.0,4736.5,4694.27001953125,4694.27001953125,4694.27001953125
2023-12-18,4770.5,4802.25,4769.5,4793.0,4793.0
2023-12-19,4790.5,4821.5,4787.75,4820.25,4820.25
2023-12-20,4818.5,4830.75,4743.25,4749.75,4749.75
2023-12-21,4751.0,4798.25,4751.0,4796.75,4796.75
2023-12-22,4795.75,4821.75,4784.75,4805.25,4805.25
2023-12-26,4800.25,4834.5,4800.25,4825.0,4825.0
2023-12-27,4827.75,4836.5,4816.5,4833.5,4833.5
2023-12-28,4834.5,4841.5,4828.0,4832.25,4832.25
2023-12-29,4834.75,4841.0,4796.75,4820.0,4820.0
